0.03409090909090909,-0.33333333333333326,-0.6875,-0.125,0.0,-0.04000000000000001,-1.1517424242424243
0.017857142857142856,0.18055555555555555,0.1875,-0.2,0.0375,0.0625,0.2859126984126984
-0.010416666666666666,0.0,-0.1,-0.0625,-0.21875,0.025,-0.36666666666666664
-0.2,0.0,-0.325,0.013888888888888888,-0.10416666666666667,0.09999999999999998,-0.5152777777777778
0.0,0.025,-0.049999999999999996,-0.075,-0.2,0.041666666666666664,-0.2583333333333333
-0.3392857142857143,0.03125,0.037500000000000006,0.08928571428571429,-0.125,0.3125,0.006249999999999978
-0.041666666666666664,-0.027777777777777776,0.20833333333333334,0.16666666666666666,-0.125,-0.07142857142857142,0.10912698412698416
-0.15625,-0.08333333333333334,0.09999999999999998,0.020833333333333332,-0.05,0.125,-0.04375000000000004
-0.3214285714285714,-0.125,-0.6428571428571428,0.16666666666666666,-0.041666666666666664,-0.15625,-1.1205357142857142
-0.041666666666666664,0.06250000000000001,0.010416666666666668,-0.017857142857142856,-0.125,0.125,0.01339285714285715
0.029222222222222205,0.15,-0.041666666666666664,-0.2,-0.6875,-0.3392857142857143,-1.089230158730159
-0.041666666666666664,0.0625,0.0,0.16666666666666669,-0.041666666666666664,-0.013888888888888888,0.13194444444444448
0.125,-0.09722222222222224,-0.125,-0.075,-0.125,0.08333333333333333,-0.2138888888888889
0.078125,-0.075,-0.0625,-0.5,-0.3392857142857143,0.041666666666666664,-0.8569940476190476
0.015000000000000003,-0.375,0.020833333333333332,-0.04166666666666666,0.0625,0.013888888888888888,-0.30444444444444446
-0.041666666666666664,0.0625,0.09999999999999998,-0.024999999999999994,0.013888888888888888,-0.038461538461538464,0.07126068376068376
0.0125,-0.027777777777777776,0.125,0.32142857142857145,-0.015625,-0.5,-0.08447420634920633
-0.20833333333333337,-0.3392857142857143,-0.05833333333333333,0.10416666666666667,0.1,0.017857142857142856,-0.38392857142857156
-0.26785714285714285,-0.20833333333333334,0.010416666666666668,-0.0625,-0.049999999999999996,-0.08333333333333334,-0.661607142857143
-0.53125,-0.041666666666666664,0.08653846153846154,-0.2,0.15,-0.2916666666666667,-0.8280448717948716
0.09999999999999998,0.5625,-0.07500000000000001,-0.3125,-0.20833333333333334,-0.012711864406779658,0.053954802259886914
0.008333333333333333,-0.125,-0.6875,-0.20833333333333334,-0.375,-0.2916666666666667,-1.6791666666666667
-0.125,0.10416666666666669,0.32142857142857145,-0.041666666666666664,0.0375,0.011363636363636364,0.3077922077922078
-0.24999999999999997,-0.1875,0.15,-0.125,0.08333333333333333,0.0,-0.32916666666666666
-0.041666666666666664,-0.25,-0.041666666666666664,-0.3392857142857143,-0.2,0.03125,-0.8413690476190476
0.125,-0.2,0.020833333333333332,-0.10416666666666667,-0.041666666666666664,-0.075,-0.275
0.10227272727272727,0.011363636363636364,-0.08333333333333333,-0.125,-0.3055555555555556,0.017857142857142856,-0.38239538239538245
-0.049999999999999996,0.125,-0.03125,0.05,-0.2,-0.6875,-0.79375
-0.017857142857142856,-0.140625,0.2,-0.375,0.2916666666666667,0.08333333333333333,0.041517857142857176
-0.05833333333333333,0.02272727272727272,0.03333333333333333,-0.6875,-0.125,-0.03125,-0.8460227272727273
-0.6875,-0.2,0.125,0.125,0.025,0.011363636363636364,-0.6011363636363636
0.3125,0.375,0.5625,-0.375,0.125,0.0625,1.0625
0.017857142857142856,-0.33333333333333326,0.08333333333333333,0.025,-0.25,-0.0625,-0.5196428571428571
0.0625,-0.75,0.125,0.041666666666666664,-0.3392857142857143,-0.027777777777777776,-0.8878968253968255
-0.5416666666666666,-0.075,-0.03125,-0.07500000000000001,-0.125,0.17500000000000002,-0.6729166666666666
-0.375,-0.2,0.020833333333333332,-0.08333333333333333,0.017857142857142856,-0.2,-0.8196428571428571
-0.0625,-0.125,0.08333333333333333,-0.041666666666666664,0.575,0.16666666666666666,0.5958333333333332
-0.125,0.0,-0.2,-0.125,-0.04000000000000001,-0.075,-0.565
-0.03409090909090909,0.017857142857142856,-0.041666666666666664,-0.15625,-0.08333333333333334,0.0625,-0.23498376623376627
-0.1,-0.125,-0.013888888888888888,-0.08333333333333333,-0.25,-0.75,-1.3222222222222222
-0.2,0.017857142857142856,0.017857142857142856,-0.20833333333333334,-0.0625,0.10227272727272727,-0.33284632034632033
-0.075,-0.0625,0.0625,0.09999999999999998,-0.2,0.10416666666666667,-0.07083333333333337
-0.041666666666666664,0.006944444444444444,-0.03125,0.17857142857142858,0.041666666666666664,0.08333333333333333,0.23759920634920634
0.0,-0.125,-0.1875,0.125,-0.041666666666666664,0.0,-0.22916666666666666
-0.125,-0.020833333333333332,-0.2,0.17500000000000002,-0.25,-0.3392857142857143,-0.7601190476190476
0.075,0.013888888888888888,0.125,0.019230769230769225,-0.375,0.08333333333333333,-0.058547008547008575
0.037500000000000006,-0.013888888888888888,0.041666666666666664,-0.375,0.005681818181818184,0.015000000000000003,-0.28904040404040404
0.4056,-0.125,0.06250000000000001,-0.013888888888888888,0.03125,0.25,0.6104611111111111
-0.09722222222222224,0.08928571428571429,-0.0625,0.1346153846153846,-0.125,0.05,-0.010821123321123338
0.16666666666666669,0.3,0.0078125,0.32142857142857145,0.041666666666666664,0.025,0.8625744047619048
-0.022727272727272724,-0.375,0.019230769230769232,0.0625,0.25,-0.3392857142857143,-0.4052822177822178
-0.041666666666666664,-0.5,0.125,-0.026785714285714284,0.052083333333333336,-0.1875,-0.5788690476190477
0.03125,-0.041666666666666664,0.0625,-0.026785714285714284,0.09999999999999998,-0.075,0.05029761904761902
-0.041666666666666664,-0.08333333333333334,-0.26785714285714285,0.17500000000000002,0.01666666666666667,-0.1875,-0.38869047619047614
0.005681818181818184,-0.05833333333333333,0.08333333333333333,-0.125,0.020833333333333332,0.125,0.051515151515151514
-0.013888888888888888,-0.0625,-0.25,0.575,-0.3392857142857143,-0.375,-0.46567460317460324
0.008928571428571432,0.125,0.06250000000000001,-0.075,-0.53125,-0.25,-0.6598214285714286
-0.024999999999999994,-0.075,-0.15625,0.06250000000000001,-0.025,-0.05833333333333333,-0.2770833333333333
0.011363636363636364,-0.03125,0.125,0.10227272727272727,0.07500000000000001,-0.24999999999999997,0.032386363636363685
-0.26785714285714285,0.02272727272727272,0.027777777777777776,-0.041666666666666664,0.1,-0.09375,-0.25276875901875906
0.038461538461538464,-0.2,0.09999999999999998,0.0625,-0.013888888888888888,-0.3125,-0.32542735042735044
-0.041666666666666664,-0.25,-0.1,0.6130952380952381,-0.375,0.017857142857142856,-0.13571428571428573
-0.056818181818181816,-0.125,0.052083333333333336,0.0375,-0.0625,-0.027777777777777776,-0.18251262626262627
-0.20833333333333337,-0.325,-0.041666666666666664,-0.22727272727272727,-0.33333333333333326,-0.025,-1.1606060606060606
-0.75,-0.05000000000000002,-0.33333333333333326,0.011363636363636364,-0.22727272727272727,-0.027777777777777776,-1.3770202020202018
-0.125,0.0375,-0.075,0.125,0.09999999999999998,-0.125,-0.0625
-0.2,0.0625,0.0375,-0.2,-0.5,-0.075,-0.875
-0.24999999999999997,0.015000000000000003,-0.0625,0.125,0.0,0.10227272727272727,-0.07022727272727272
0.013888888888888888,0.06944444444444445,-0.0625,-0.041666666666666664,0.04591836734693877,0.0625,0.08758503401360546
0.08333333333333333,0.125,-0.15625,-0.03333333333333333,0.2,0.125,0.34375
-0.33333333333333326,-0.375,-0.325,0.05,-0.125,0.17500000000000002,-0.9333333333333331
0.59375,-0.05000000000000002,-0.15625,-0.027777777777777776,-0.041666666666666664,-0.041666666666666664,0.2763888888888888
0.1875,0.0,0.015625,0.0625,0.4056,0.0375,0.7087249999999999
-0.3055555555555556,0.08333333333333333,0.125,0.038461538461538464,-0.041666666666666664,0.08653846153846154,-0.013888888888888923
-0.078125,-0.33333333333333326,-0.015625,0.15000000000000002,0.013888888888888888,-0.5,-0.7631944444444443
0.0078125,-0.3392857142857143,-0.25,-0.375,0.16666666666666666,-0.049999999999999996,-0.8398065476190477
-0.0625,0.1,-0.038461538461538464,-0.04000000000000001,0.04591836734693877,-0.26785714285714285,-0.2629003139717425
0.041666666666666664,0.4056,0.0,0.017857142857142856,-0.027777777777777776,-0.3392857142857143,0.09806031746031746
0.013888888888888888,-0.3392857142857143,-0.11458333333333331,0.041666666666666664,0.03125,0.05,-0.31706349206349205
-0.125,-0.05000000000000002,-0.15625,-0.0625,0.019230769230769225,-0.03125,-0.4057692307692308
0.1875,-0.2,-0.075,-0.5416666666666666,0.025,0.08333333333333333,-0.5208333333333333
-0.1875,-0.3055555555555556,0.0,0.031249999999999993,0.125,0.041666666666666664,-0.2951388888888889
0.16666666666666666,-0.33333333333333326,-0.125,-0.455,-0.2,0.025,-0.9216666666666665
0.20833333333333334,0.06250000000000001,-0.0625,-0.028409090909090908,0.125,-0.125,0.17992424242424243
0.0,0.017857142857142856,-0.6428571428571428,0.0625,0.0,-0.025,-0.5874999999999999
-0.6428571428571428,0.013888888888888881,-0.125,0.08333333333333333,-0.19642857142857142,0.125,-0.742063492063492
0.125,-0.04166666666666666,0.0,0.09999999999999998,0.023809523809523808,0.0625,0.26964285714285713
-0.25,0.025,-0.3125,0.1875,0.5625,-0.026785714285714284,0.18571428571428575
0.09999999999999998,-0.25,0.0,-0.041666666666666664,0.10714285714285715,-0.075,-0.1595238095238095
-0.21875,-0.03571428571428571,-0.020833333333333336,-0.03125,-0.038461538461538464,0.08333333333333333,-0.2616758241758242
0.25,0.025,-0.01953125,0.0625,0.008928571428571432,0.0,0.3268973214285715
0.0,-0.028409090909090908,-0.027777777777777776,-0.041666666666666664,0.017857142857142856,0.0,-0.07999639249639251
-0.0625,0.0,-0.027777777777777776,0.04591836734693877,0.08928571428571429,-0.2916666666666667,-0.2467403628117914
0.125,-0.6428571428571428,-0.25,-0.6875,-0.04166666666666666,0.0,-1.4970238095238095
-0.03125,-0.325,0.0625,0.0,-0.03125,0.03409090909090909,-0.2909090909090909
-0.125,0.0,0.0,-0.041666666666666664,0.03125,-0.015625,-0.15104166666666666
-0.2916666666666667,-0.2,-0.05833333333333333,-0.25,-0.140625,-0.017857142857142856,-0.958482142857143
-0.024999999999999994,-0.041666666666666664,-0.125,0.029222222222222205,0.041666666666666664,0.0625,-0.05827777777777779
0.0625,-0.041666666666666664,0.0,-0.020833333333333336,0.1,-0.33333333333333326,-0.23333333333333325
0.0,-0.25,-0.020833333333333336,-0.20833333333333334,-0.041666666666666664,0.17857142857142858,-0.34226190476190466
0.10227272727272727,0.0625,0.04591836734693877,0.0,0.017857142857142856,-0.2,0.028548237476808874
0.1875,-0.3125,0.0625,0.041666666666666664,-0.25,0.052083333333333336,-0.21874999999999997
0.041666666666666664,-0.041666666666666664,-0.6875,-0.013888888888888888,0.017857142857142856,-0.2,-0.883531746031746
