0.053571428571428575,-0.03571428571428572,0.046875,0.6130952380952381,0.0,0.6778273809523809
-0.1,0.0625,0.0,-0.125,0.052083333333333336,-0.11041666666666666
-0.03125,0.05,0.1,-0.025,0.04861111111111111,0.1423611111111111
-0.1,0.4006923076923077,0.041666666666666664,0.041666666666666664,-0.2916666666666667,0.09235897435897439
0.125,0.2613636363636364,0.013888888888888888,0.04591836734693877,0.020833333333333332,0.4670042259327974
-0.4375,-0.125,0.16666666666666669,0.041666666666666664,0.053571428571428575,-0.300595238095238
0.0078125,-0.4583333333333333,0.5,0.019230769230769232,0.08333333333333333,0.15204326923076925
-0.08333333333333334,0.0,-0.1875,0.375,0.875,0.9791666666666666
0.375,0.03125,0.044117647058823525,0.10416666666666667,-0.041666666666666664,0.5128676470588236
-0.020833333333333332,0.0,0.6130952380952381,-0.041666666666666664,-0.125,0.42559523809523814
0.25,0.010416666666666668,0.09999999999999998,0.041666666666666664,0.6205357142857143,1.0226190476190475
-0.05,0.041666666666666664,0.6130952380952381,0.013888888888888881,0.125,0.7436507936507937
0.03125,0.625,-0.08333333333333334,0.012500000000000004,-0.03571428571428571,0.5497023809523809
-0.03125,-0.140625,0.0,0.08928571428571429,0.022727272727272724,-0.05986201298701299
-0.07142857142857142,-0.5,0.044117647058823525,0.3125,-0.041666666666666664,-0.2564775910364146
0.09999999999999998,0.0,0.0,0.016666666666666666,-0.025,0.09166666666666665
0.09999999999999998,-0.041666666666666664,0.5750000000000001,-0.22727272727272727,0.23214285714285715,0.6382034632034632
0.020833333333333332,0.375,0.1875,0.1,0.0,0.6833333333333332
0.041666666666666664,0.1875,-0.2,0.025,0.6130952380952381,0.6672619047619048
-0.03125,0.125,0.5625,0.011363636363636364,-0.125,0.5426136363636364
0.041666666666666664,0.3125,0.375,-0.22916666666666666,-0.029411764705882353,0.47058823529411775
0.011363636363636364,0.15625,-0.022727272727272724,0.03125,-0.019230769230769232,0.15690559440559437
0.25,0.010416666666666668,-0.33333333333333326,0.6130952380952381,-0.09722222222222224,0.4429563492063494
0.4375,-0.008333333333333333,-0.015625,0.375,0.3,1.0885416666666667
0.006944444444444444,0.4375,-0.05,-0.625,0.078125,-0.15243055555555557
0.6130952380952381,0.16666666666666666,0.375,-0.03571428571428571,0.10227272727272727,1.2213203463203461
0.5625,-0.020833333333333332,0.04861111111111111,-0.027777777777777776,0.875,1.4375
0.010416666666666668,-0.07211538461538461,0.044117647058823525,0.25,-0.045454545454545456,0.18696438365556012
